seed,split,space,cosine,l2
249,bootstrap,z,0.999953031539917,0.14805389940738678
250,bootstrap,raw,0.8337238430976868,57.57503890991211
250,bootstrap,z,0.9993100166320801,0.3845600485801697
251,bootstrap,raw,0.8322228193283081,57.724708557128906
251,bootstrap,z,0.9993012547492981,0.3773477077484131
252,bootstrap,raw,0.8328509330749512,57.648292541503906
252,bootstrap,z,0.9992197751998901,0.40619441866874695
253,bootstrap,raw,0.8320874571800232,57.752357482910156
253,bootstrap,z,0.9997478127479553,0.34305649995803833
254,bootstrap,raw,0.8367478847503662,57.212860107421875
254,bootstrap,z,0.9989427328109741,0.48122116923332214
255,bootstrap,raw,0.8362933993339539,57.47633743286133
255,bootstrap,z,0.9998421669006348,0.19902342557907104
256,bootstrap,raw,0.832606852054596,57.70038604736328
256,bootstrap,z,0.9997329115867615,0.24002127349376678
257,bootstrap,raw,0.833087146282196,57.712974548339844
257,bootstrap,z,0.9998053312301636,0.22612790763378143
258,bootstrap,raw,0.8319358229637146,57.84231948852539
258,bootstrap,z,0.9988738298416138,0.4852752983570099
259,bootstrap,raw,0.8316131830215454,57.7480583190918
259,bootstrap,z,0.9995450377464294,0.3586256504058838
260,bootstrap,raw,0.8356708884239197,57.51158905029297
260,bootstrap,z,0.9992923736572266,0.41247737407684326
261,bootstrap,raw,0.8323269486427307,58.13567352294922
261,bootstrap,z,0.9992877840995789,0.3807903826236725
262,bootstrap,raw,0.8325706720352173,57.84934616088867
262,bootstrap,z,0.9995077848434448,0.31238287687301636
263,bootstrap,raw,0.8334106206893921,57.55011749267578
263,bootstrap,z,0.9996026754379272,0.3690822720527649
264,bootstrap,raw,0.8284196257591248,58.5931396484375
264,bootstrap,z,0.9994652271270752,0.34413009881973267
265,bootstrap,raw,0.8316472172737122,57.902095794677734
265,bootstrap,z,0.9993601441383362,0.36005088686943054
266,bootstrap,raw,0.8267074227333069,58.548362731933594
266,bootstrap,z,0.9995312690734863,0.4336406886577606
267,bootstrap,raw,0.8370874524116516,56.85560607910156
267,bootstrap,z,0.9998276829719543,0.19676756858825684
268,bootstrap,raw,0.8342077732086182,57.55093002319336
268,bootstrap,z,0.9999716281890869,0.08339561522006989
269,bootstrap,raw,0.8342751264572144,57.583683013916016
269,bootstrap,z,0.9991872310638428,0.4433399736881256
270,bootstrap,raw,0.8370753526687622,57.14324951171875
270,bootstrap,z,0.9998877048492432,0.2181675285100937
271,bootstrap,raw,0.8325237035751343,57.67295837402344
271,bootstrap,z,0.9995449781417847,0.33770617842674255
272,bootstrap,raw,0.8410101532936096,56.205204010009766
272,bootstrap,z,0.999437153339386,0.3492969572544098
273,bootstrap,raw,0.8296934366226196,58.273597717285156
273,bootstrap,z,0.9990747570991516,0.43566250801086426
274,bootstrap,raw,0.8346952795982361,57.440757751464844
274,bootstrap,z,0.9992309808731079,0.4159305691719055
275,bootstrap,raw,0.8295876979827881,58.20206832885742
275,bootstrap,z,0.999893307685852,0.14667031168937683
276,bootstrap,raw,0.8358123898506165,57.1480827331543
276,bootstrap,z,0.9995090961456299,0.342518150806427
277,bootstrap,raw,0.8348870277404785,57.61245346069336
277,bootstrap,z,0.9993149042129517,0.37190482020378113
278,bootstrap,raw,0.8365206122398376,57.15769577026367
278,bootstrap,z,0.9996510744094849,0.2953232526779175
279,bootstrap,raw,0.8292893767356873,58.28260803222656
279,bootstrap,z,0.9989798069000244,0.4576939344406128
280,bootstrap,raw,0.837748110294342,57.171058654785156
280,bootstrap,z,0.9982813000679016,0.6291927099227905
281,bootstrap,raw,0.835907518863678,57.23277282714844
281,bootstrap,z,0.9988306760787964,0.4844897389411926
282,bootstrap,raw,0.8377962112426758,57.25205612182617
282,bootstrap,z,0.9999675750732422,0.09320499747991562
283,bootstrap,raw,0.836716890335083,57.226051330566406
283,bootstrap,z,0.9993812441825867,0.36291423439979553
284,bootstrap,raw,0.8370585441589355,57.03263473510742
284,bootstrap,z,0.9996387958526611,0.2737872302532196
285,bootstrap,raw,0.8343836665153503,57.311668395996094
285,bootstrap,z,0.99959397315979,0.28675416111946106
286,bootstrap,raw,0.8296229243278503,57.92733383178711
286,bootstrap,z,0.9992921352386475,0.43626973032951355
287,bootstrap,raw,0.8345873951911926,57.27604293823242
287,bootstrap,z,0.9991179704666138,0.4699099063873291
288,bootstrap,raw,0.8369035720825195,56.95956802368164
288,bootstrap,z,0.9990798234939575,0.4304443597793579
289,bootstrap,raw,0.8360521793365479,57.37126541137695
289,bootstrap,z,0.9998026490211487,0.2042909413576126
290,bootstrap,raw,0.8376418352127075,56.94479751586914
290,bootstrap,z,0.9996331930160522,0.271662175655365
291,bootstrap,raw,0.8326271176338196,58.07463455200195
291,bootstrap,z,0.9996823072433472,0.25958582758903503
292,bootstrap,raw,0.831351637840271,58.22233200073242
292,bootstrap,z,0.9999873638153076,0.09291614592075348
293,bootstrap,raw,0.8303940296173096,58.354087829589844
293,bootstrap,z,0.999665379524231,0.32957538962364197
294,bootstrap,raw,0.8349002599716187,57.51719284057617
294,bootstrap,z,0.9994115829467773,0.38833311200141907
295,bootstrap,raw,0.8361139297485352,57.226417541503906
295,bootstrap,z,0.9993729591369629,0.40178418159484863
296,bootstrap,raw,0.8320349454879761,57.64220428466797
296,bootstrap,z,0.998338520526886,0.6236182451248169
297,bootstrap,raw,0.8302416205406189,58.25014114379883
297,bootstrap,z,0.9997438192367554,0.2958543598651886
298,bootstrap,raw,0.8330873847007751,57.51158142089844
298,bootstrap,z,0.9996490478515625,0.2666589021682739
299,bootstrap,raw,0.8324264883995056,57.97618103027344
299,bootstrap,z,0.9999945163726807,0.07304158061742783
300,bootstrap,raw,0.8284264206886292,58.530269622802734
300,bootstrap,z,0.9989832639694214,0.5157470107078552
301,bootstrap,raw,0.8323173522949219,57.97540283203125
301,bootstrap,z,0.9999268054962158,0.19336974620819092
302,bootstrap,raw,0.826399564743042,58.91694259643555
302,bootstrap,z,0.9992725253105164,0.3854213058948517
303,bootstrap,raw,0.8356242179870605,57.16557693481445
303,bootstrap,z,0.9994697570800781,0.4688921272754669
304,bootstrap,raw,0.8377811908721924,56.847713470458984
304,bootstrap,z,0.9995062947273254,0.31996259093284607
305,bootstrap,raw,0.8330062627792358,57.73982620239258
305,bootstrap,z,0.9985021352767944,0.5972844958305359
306,bootstrap,raw,0.8369683027267456,57.104515075683594
306,bootstrap,z,0.9998245239257812,0.18840664625167847
307,bootstrap,raw,0.8331791162490845,58.00223159790039
307,bootstrap,z,0.99992835521698,0.13250437378883362
308,bootstrap,raw,0.8314605951309204,57.780677795410156
308,bootstrap,z,0.9995275139808655,0.3819587230682373
309,bootstrap,raw,0.837167501449585,57.20450210571289
309,bootstrap,z,0.9999876022338867,0.17083731293678284
310,bootstrap,raw,0.8287067413330078,58.46368408203125
310,bootstrap,z,0.9999035596847534,0.15502315759658813
311,bootstrap,raw,0.8377888202667236,56.84370422363281
311,bootstrap,z,0.9987481832504272,0.5036160945892334
312,bootstrap,raw,0.8312187194824219,57.91203689575195
312,bootstrap,z,0.9999228715896606,0.17727161943912506
313,bootstrap,raw,0.8353298902511597,56.97083282470703
313,bootstrap,z,0.9998190402984619,0.2280467450618744
314,bootstrap,raw,0.8351086378097534,57.134849548339844
314,bootstrap,z,0.9996677041053772,0.2598935663700104
315,bootstrap,raw,0.8362153768539429,57.304290771484375
315,bootstrap,z,0.9996347427368164,0.29731854796409607
316,bootstrap,raw,0.8321312665939331,57.86224365234375
316,bootstrap,z,0.9989269375801086,0.4672737121582031
317,bootstrap,raw,0.8312177658081055,57.971168518066406
317,bootstrap,z,0.9994639754295349,0.3283825218677521
318,bootstrap,raw,0.8337051868438721,58.14885711669922
318,bootstrap,z,0.9992848634719849,0.37910810112953186
319,bootstrap,raw,0.8354759812355042,57.329933166503906
319,bootstrap,z,0.998734712600708,0.5705929398536682
320,bootstrap,raw,0.8380781412124634,57.29820251464844
320,bootstrap,z,0.9999545216560364,0.17222264409065247
321,bootstrap,raw,0.8331788182258606,57.752323150634766
321,bootstrap,z,0.9992806315422058,0.44208982586860657
322,bootstrap,raw,0.8370643854141235,56.98011779785156
322,bootstrap,z,0.9998117685317993,0.25635838508605957
323,bootstrap,raw,0.8330870866775513,57.68238830566406
323,bootstrap,z,0.9998567700386047,0.17033642530441284
324,bootstrap,raw,0.8339104056358337,57.7118034362793
324,bootstrap,z,0.9995981454849243,0.41706785559654236
325,bootstrap,raw,0.8389167785644531,56.98140335083008
325,bootstrap,z,0.9994866847991943,0.31717583537101746
326,bootstrap,raw,0.8300010561943054,58.08114242553711
326,bootstrap,z,0.9992416501045227,0.3968697488307953
327,bootstrap,raw,0.8334642648696899,57.78934860229492
327,bootstrap,z,0.9991110563278198,0.4964081048965454
328,bootstrap,raw,0.835677444934845,57.118865966796875
328,bootstrap,z,0.9988933801651001,0.4801689386367798
329,bootstrap,raw,0.8272326588630676,58.576961517333984
329,bootstrap,z,0.9979754686355591,0.6943740248680115
330,bootstrap,raw,0.8319398164749146,58.12459945678711
330,bootstrap,z,0.9993212223052979,0.45758485794067383
331,bootstrap,raw,0.8341559767723083,57.45779037475586
331,bootstrap,z,0.9995365142822266,0.3082864582538605
332,bootstrap,raw,0.8383300304412842,57.005428314208984
332,bootstrap,z,0.9997733235359192,0.2605958878993988
333,bootstrap,raw,0.831719160079956,57.702117919921875
333,bootstrap,z,0.9995467662811279,0.2992172837257385
334,bootstrap,raw,0.8369396924972534,57.10206985473633
334,bootstrap,z,0.9996294379234314,0.29004910588264465
335,bootstrap,raw,0.8374941349029541,56.9219856262207
335,bootstrap,z,0.999971330165863,0.26112356781959534
336,bootstrap,raw,0.8399487137794495,56.66594314575195
336,bootstrap,z,0.9999942779541016,0.10940538346767426
337,bootstrap,raw,0.8303673267364502,58.371761322021484
337,bootstrap,z,0.9998443126678467,0.18079015612602234
338,bootstrap,raw,0.8288018107414246,58.06161117553711
338,bootstrap,z,0.999895453453064,0.49207016825675964
339,bootstrap,raw,0.8347964286804199,57.444236755371094
339,bootstrap,z,0.9992513656616211,0.39749136567115784
340,bootstrap,raw,0.8341188430786133,57.832000732421875
340,bootstrap,z,0.9995956420898438,0.29710084199905396
341,bootstrap,raw,0.8323756456375122,57.83203125
341,bootstrap,z,0.9999690055847168,0.096561960875988
342,bootstrap,raw,0.8316951990127563,57.78477478027344
342,bootstrap,z,0.9988049268722534,0.5200645327568054
343,bootstrap,raw,0.833488404750824,57.339141845703125
343,bootstrap,z,0.9998376369476318,0.18830986320972443
344,bootstrap,raw,0.8329218029975891,57.77000427246094
344,bootstrap,z,0.9995969533920288,0.2837109863758087
345,bootstrap,raw,0.8323876261711121,57.69096755981445
345,bootstrap,z,0.9994465708732605,0.378903865814209
346,bootstrap,raw,0.8271723985671997,58.7411003112793
346,bootstrap,z,0.9990018606185913,0.4522300362586975
347,bootstrap,raw,0.8331876993179321,57.47163772583008
347,bootstrap,z,0.9996829032897949,0.42792269587516785
348,bootstrap,raw,0.8325881958007812,58.134178161621094
348,bootstrap,z,0.9995297789573669,0.3481849730014801
349,bootstrap,raw,0.831803023815155,57.282840728759766
349,bootstrap,z,0.9989883899688721,0.47861453890800476
350,bootstrap,raw,0.8339518308639526,57.615814208984375
350,bootstrap,z,0.9995707273483276,0.2920863926410675
351,bootstrap,raw,0.8299815654754639,58.428096771240234
351,bootstrap,z,0.9997976422309875,0.21373164653778076
352,bootstrap,raw,0.8328042030334473,57.767005920410156
352,bootstrap,z,0.9990125894546509,0.4575241208076477
353,bootstrap,raw,0.8362860679626465,57.29391860961914
353,bootstrap,z,0.9998229146003723,0.18869054317474365
354,bootstrap,raw,0.830419659614563,58.155548095703125
354,bootstrap,z,0.9996360540390015,0.2815493941307068
355,bootstrap,raw,0.8314034938812256,57.769996643066406
355,bootstrap,z,0.9986832737922668,0.5273035764694214
356,bootstrap,raw,0.8354944586753845,57.44588851928711
356,bootstrap,z,0.999949038028717,0.11849508434534073
357,bootstrap,raw,0.8346689939498901,57.25106430053711
357,bootstrap,z,0.9996469616889954,0.2730898857116699
358,bootstrap,raw,0.8338335156440735,57.766395568847656
358,bootstrap,z,0.9996699094772339,0.26320162415504456
359,bootstrap,raw,0.8354606628417969,57.616214752197266
359,bootstrap,z,0.9992721080780029,0.40988966822624207
360,bootstrap,raw,0.8357764482498169,57.009273529052734
360,bootstrap,z,0.9993293285369873,0.5436059236526489
361,bootstrap,raw,0.831160843372345,57.61952590942383
361,bootstrap,z,0.9993722438812256,0.46654051542282104
362,bootstrap,raw,0.832054853439331,57.78780746459961
362,bootstrap,z,0.9991779327392578,0.4139981269836426
363,bootstrap,raw,0.8321069478988647,58.0415153503418
363,bootstrap,z,0.9999850988388062,0.2116670459508896
364,bootstrap,raw,0.8364781737327576,57.070831298828125
364,bootstrap,z,0.9997467994689941,0.25610050559043884
365,bootstrap,raw,0.8353254199028015,57.497650146484375
365,bootstrap,z,0.9992407560348511,0.4048635959625244
366,bootstrap,raw,0.8316937685012817,58.6223258972168
366,bootstrap,z,0.9999157190322876,0.21652410924434662
367,bootstrap,raw,0.8304853439331055,58.08583450317383
367,bootstrap,z,0.9995269179344177,0.31628045439720154
368,bootstrap,raw,0.8308653235435486,58.51396560668945
368,bootstrap,z,0.9999716281890869,0.35720717906951904
369,bootstrap,raw,0.8400856256484985,56.345272064208984
369,bootstrap,z,0.9998739957809448,0.17801369726657867
370,bootstrap,raw,0.826183557510376,58.785072326660156
370,bootstrap,z,0.9994215965270996,0.3535008430480957
371,bootstrap,raw,0.8304402828216553,58.33562469482422
371,bootstrap,z,0.9999866485595703,0.1921384036540985
372,bootstrap,raw,0.8313032388687134,58.14335632324219
372,bootstrap,z,0.9996929168701172,0.2659889757633209
373,bootstrap,raw,0.834693431854248,57.26981735229492
373,bootstrap,z,0.9992660880088806,0.38861238956451416
374,bootstrap,raw,0.8359981179237366,57.36640930175781
374,bootstrap,z,0.9996727705001831,0.2591240108013153
375,bootstrap,raw,0.8351929783821106,57.11005401611328
375,bootstrap,z,0.9993322491645813,0.4799935519695282
376,bootstrap,raw,0.8307180404663086,57.932918548583984
376,bootstrap,z,0.9990878701210022,0.47942307591438293
377,bootstrap,raw,0.8372859358787537,56.99462890625
377,bootstrap,z,0.9996743202209473,0.27172914147377014
378,bootstrap,raw,0.8319591283798218,57.70631790161133
378,bootstrap,z,0.9997410774230957,0.23174414038658142
379,bootstrap,raw,0.8335849046707153,57.547950744628906
379,bootstrap,z,0.9990204572677612,0.45752090215682983
380,bootstrap,raw,0.8297009468078613,58.15170669555664
380,bootstrap,z,0.9999303817749023,0.12310919910669327
381,bootstrap,raw,0.8319041728973389,57.84739303588867
381,bootstrap,z,0.9999209642410278,0.12851877510547638
382,bootstrap,raw,0.8327385783195496,57.56061553955078
382,bootstrap,z,0.9995161294937134,0.3121548295021057
383,bootstrap,raw,0.8406862020492554,56.603355407714844
383,bootstrap,z,0.9995977878570557,0.2817412316799164
384,bootstrap,raw,0.830666184425354,58.048919677734375
384,bootstrap,z,0.9993070960044861,0.45733642578125
385,bootstrap,raw,0.8362972140312195,56.959739685058594
385,bootstrap,z,0.9998120665550232,0.30428507924079895
386,bootstrap,raw,0.8360770344734192,57.176979064941406
386,bootstrap,z,0.9997057318687439,0.242569699883461
387,bootstrap,raw,0.8287146687507629,58.23202896118164
387,bootstrap,z,0.9995524287223816,0.3308583199977875
388,bootstrap,raw,0.8343344926834106,57.45350646972656
388,bootstrap,z,0.9994147419929504,0.3440105617046356
389,bootstrap,raw,0.8381003141403198,56.855499267578125
389,bootstrap,z,0.9995887279510498,0.33537212014198303
390,bootstrap,raw,0.8366835117340088,57.46383285522461
390,bootstrap,z,0.9998818635940552,0.21552394330501556
391,bootstrap,raw,0.8320443034172058,58.35908508300781
391,bootstrap,z,0.9999616146087646,0.3205697536468506
392,bootstrap,raw,0.8345310688018799,57.799800872802734
392,bootstrap,z,0.9998190999031067,0.19499149918556213
393,bootstrap,raw,0.8335167765617371,57.92863845825195
393,bootstrap,z,0.9994288682937622,0.33759719133377075
394,bootstrap,raw,0.8313404321670532,57.92329406738281
394,bootstrap,z,0.9991143345832825,0.47202926874160767
395,bootstrap,raw,0.8331568241119385,57.17753601074219
395,bootstrap,z,0.9993648529052734,0.37380990386009216
396,bootstrap,raw,0.828548014163971,58.450355529785156
396,bootstrap,z,0.999530017375946,0.3151099979877472
397,bootstrap,raw,0.8346944451332092,57.14952087402344
397,bootstrap,z,0.9992621541023254,0.4273592233657837
398,bootstrap,raw,0.8319721817970276,57.94975662231445
398,bootstrap,z,0.9989943504333496,0.4476971924304962
399,bootstrap,raw,0.8328573703765869,57.56985855102539
399,bootstrap,z,0.9982891082763672,0.6037808656692505
400,bootstrap,raw,0.8302713632583618,57.891475677490234
400,bootstrap,z,0.9995054006576538,0.33317673206329346
401,bootstrap,raw,0.8347746729850769,57.49952697753906
401,bootstrap,z,0.9995975494384766,0.31605035066604614
402,bootstrap,raw,0.8328965902328491,57.42778015136719
402,bootstrap,z,0.9996048808097839,0.28175440430641174
403,bootstrap,raw,0.8278601765632629,58.96361541748047
403,bootstrap,z,0.9997340440750122,0.23451320827007294
404,bootstrap,raw,0.8319026827812195,57.8756103515625
404,bootstrap,z,0.9999414682388306,0.13177578151226044
405,bootstrap,raw,0.833493709564209,57.79279708862305
405,bootstrap,z,0.999250054359436,0.4491436183452606
406,bootstrap,raw,0.8336690068244934,57.474613189697266
406,bootstrap,z,0.9993775486946106,0.38488703966140747
407,bootstrap,raw,0.8356897830963135,57.23131561279297
407,bootstrap,z,0.9997157454490662,0.2959868609905243
408,bootstrap,raw,0.8258212208747864,58.851741790771484
408,bootstrap,z,0.9996132850646973,0.4327003061771393
409,bootstrap,raw,0.8315016627311707,57.74295425415039
409,bootstrap,z,0.9993106126785278,0.39174941182136536
410,bootstrap,raw,0.8350948095321655,57.51461410522461
410,bootstrap,z,0.9990570545196533,0.5108303427696228
411,bootstrap,raw,0.8320221900939941,57.673980712890625
411,bootstrap,z,0.999235212802887,0.4297361969947815
412,bootstrap,raw,0.8332874774932861,57.97224044799805
412,bootstrap,z,0.9996219873428345,0.3258422613143921
413,bootstrap,raw,0.8350157141685486,57.024986267089844
413,bootstrap,z,0.9993284344673157,0.36780497431755066
414,bootstrap,raw,0.8265804648399353,58.475128173828125
414,bootstrap,z,0.9978683590888977,0.7326136827468872
415,bootstrap,raw,0.8304142951965332,58.086387634277344
415,bootstrap,z,0.9984632730484009,0.5915009379386902
416,bootstrap,raw,0.8344968557357788,57.786285400390625
416,bootstrap,z,0.9997566342353821,0.23715628683567047
417,bootstrap,raw,0.8375589847564697,56.93395233154297
417,bootstrap,z,0.9996312260627747,0.2749026119709015
418,bootstrap,raw,0.834994375705719,57.67509841918945
418,bootstrap,z,0.9998816251754761,0.17607007920742035
419,bootstrap,raw,0.8383597731590271,56.62350845336914
419,bootstrap,z,0.999590277671814,0.28912338614463806
420,bootstrap,raw,0.8363759517669678,57.3160285949707
420,bootstrap,z,0.9986590147018433,0.541103184223175
421,bootstrap,raw,0.839233934879303,56.9882698059082
421,bootstrap,z,0.9996978044509888,0.26050564646720886
422,bootstrap,raw,0.8353241086006165,57.25552749633789
422,bootstrap,z,0.9996371269226074,0.31652042269706726
423,bootstrap,raw,0.8393521308898926,56.808536529541016
423,bootstrap,z,0.9999541640281677,0.11061854660511017
424,bootstrap,raw,0.8319917321205139,57.89409637451172
424,bootstrap,z,0.9988629817962646,0.48735520243644714
425,bootstrap,raw,0.838304340839386,56.679046630859375
425,bootstrap,z,0.9996208548545837,0.3146822154521942
426,bootstrap,raw,0.8341811895370483,57.6556282043457
426,bootstrap,z,0.9996523857116699,0.26505860686302185
427,bootstrap,raw,0.8347088098526001,57.42179489135742
427,bootstrap,z,0.9996248483657837,0.2906058132648468
428,bootstrap,raw,0.8375701308250427,57.249385833740234
428,bootstrap,z,0.9997925758361816,0.2736089825630188
429,bootstrap,raw,0.835863471031189,57.440452575683594
429,bootstrap,z,0.9995435476303101,0.31417131423950195
430,bootstrap,raw,0.8288698792457581,58.47909164428711
430,bootstrap,z,0.9986358880996704,0.5387961268424988
431,bootstrap,raw,0.8383212089538574,57.04458999633789
431,bootstrap,z,0.9998134970664978,0.23064473271369934
432,bootstrap,raw,0.8388773798942566,56.78168487548828
432,bootstrap,z,0.9996771812438965,0.28492385149002075
433,bootstrap,raw,0.8334774971008301,57.476654052734375
433,bootstrap,z,0.9997847080230713,0.2139573097229004
434,bootstrap,raw,0.8349153995513916,57.12742233276367
434,bootstrap,z,0.9996216297149658,0.31720665097236633
435,bootstrap,raw,0.837823212146759,56.8972053527832
435,bootstrap,z,0.9986546039581299,0.5240516662597656
436,bootstrap,raw,0.8379994630813599,57.0165901184082
436,bootstrap,z,0.9993689060211182,0.3578266203403473
437,bootstrap,raw,0.8315205574035645,57.95616912841797
437,bootstrap,z,0.9998596906661987,0.16927309334278107
438,bootstrap,raw,0.8365628123283386,57.26091766357422
438,bootstrap,z,0.9981295466423035,0.6061422228813171
439,bootstrap,raw,0.834505558013916,57.67221450805664
439,bootstrap,z,0.9998058080673218,0.2008589208126068
440,bootstrap,raw,0.8303782939910889,57.87161636352539
440,bootstrap,z,0.999085009098053,0.4688480496406555
441,bootstrap,raw,0.8336840271949768,57.43684387207031
441,bootstrap,z,0.9999750852584839,0.11769716441631317
442,bootstrap,raw,0.8288260102272034,58.3582649230957
442,bootstrap,z,0.9999728202819824,0.07409961521625519
443,bootstrap,raw,0.8281175494194031,58.50967788696289
443,bootstrap,z,0.9996752738952637,0.3926329016685486
444,bootstrap,raw,0.8282313346862793,58.591575622558594
444,bootstrap,z,0.9996922612190247,0.2787601947784424
445,bootstrap,raw,0.8366341590881348,57.353790283203125
445,bootstrap,z,0.9997093677520752,0.24044667184352875
446,bootstrap,raw,0.82985520362854,58.193031311035156
446,bootstrap,z,0.9994333386421204,0.33811482787132263
447,bootstrap,raw,0.8375272154808044,57.309730529785156
447,bootstrap,z,0.9997522234916687,0.22418799996376038
448,bootstrap,raw,0.8345513939857483,57.27998733520508
448,bootstrap,z,0.9994718432426453,0.3484836518764496
449,bootstrap,raw,0.8353074789047241,57.0090446472168
449,bootstrap,z,0.9983046054840088,0.6071848273277283
450,bootstrap,raw,0.8348654508590698,57.74903869628906
450,bootstrap,z,0.9997718930244446,0.24003645777702332
451,bootstrap,raw,0.8296929001808167,58.54166030883789
451,bootstrap,z,0.9999958276748657,0.11368481069803238
452,bootstrap,raw,0.8312996625900269,58.03622055053711
452,bootstrap,z,0.9990031123161316,0.46174952387809753
453,bootstrap,raw,0.8353010416030884,57.26829528808594
453,bootstrap,z,0.9996737241744995,0.2632654309272766
454,bootstrap,raw,0.8383614420890808,57.00487518310547
454,bootstrap,z,0.998915433883667,0.47950035333633423
455,bootstrap,raw,0.8335084915161133,57.56342697143555
455,bootstrap,z,0.9998278617858887,0.23409508168697357
456,bootstrap,raw,0.8291048407554626,58.1329345703125
456,bootstrap,z,0.999954879283905,0.11623822152614594
457,bootstrap,raw,0.8380833864212036,57.0894660949707
457,bootstrap,z,0.9991322159767151,0.4728062152862549
458,bootstrap,raw,0.8381990790367126,56.7445182800293
458,bootstrap,z,0.9999481439590454,0.14667685329914093
459,bootstrap,raw,0.836052656173706,57.27452850341797
459,bootstrap,z,0.9997087717056274,0.2585727870464325
460,bootstrap,raw,0.8338061571121216,57.520355224609375
460,bootstrap,z,0.999549388885498,0.3013135492801666
461,bootstrap,raw,0.8340596556663513,57.6271858215332
461,bootstrap,z,0.9993669390678406,0.3594653904438019
462,bootstrap,raw,0.8314635157585144,57.6364631652832
462,bootstrap,z,0.9995807409286499,0.3006711006164551
463,bootstrap,raw,0.8367412686347961,57.47727584838867
463,bootstrap,z,0.9990158081054688,0.4638810455799103
464,bootstrap,raw,0.8340989351272583,57.18430709838867
464,bootstrap,z,0.9987691640853882,0.539299488067627
465,bootstrap,raw,0.8290058374404907,58.01982498168945
465,bootstrap,z,0.998399555683136,0.7082172632217407
466,bootstrap,raw,0.8306116461753845,58.22040557861328
466,bootstrap,z,0.9993159174919128,0.3840765357017517
467,bootstrap,raw,0.8341149687767029,57.42824935913086
467,bootstrap,z,0.9993525743484497,0.38912907242774963
468,bootstrap,raw,0.8367609977722168,57.082523345947266
468,bootstrap,z,0.9995938539505005,0.2943923771381378
469,bootstrap,raw,0.8282449841499329,58.64947509765625
469,bootstrap,z,0.9998279809951782,0.19268310070037842
470,bootstrap,raw,0.8350964784622192,57.1194953918457
470,bootstrap,z,0.999846339225769,0.1839762032032013
471,bootstrap,raw,0.8352756500244141,57.21455383300781
471,bootstrap,z,0.999657928943634,0.2622200548648834
472,bootstrap,raw,0.832318902015686,57.533016204833984
472,bootstrap,z,0.9991585612297058,0.4706581234931946
473,bootstrap,raw,0.8372659087181091,56.858612060546875
473,bootstrap,z,0.9996389150619507,0.2719630300998688
474,bootstrap,raw,0.8352771401405334,57.24224090576172
474,bootstrap,z,0.9994485974311829,0.3535192608833313
475,bootstrap,raw,0.8329468965530396,57.57956314086914
475,bootstrap,z,0.9987879395484924,0.4977671802043915
476,bootstrap,raw,0.8311191201210022,57.9027214050293
476,bootstrap,z,0.9999241828918457,0.17226533591747284
477,bootstrap,raw,0.836352527141571,57.031288146972656
477,bootstrap,z,0.9993324279785156,0.416227787733078
478,bootstrap,raw,0.8332726955413818,57.677886962890625
478,bootstrap,z,0.999603807926178,0.3027769923210144
479,bootstrap,raw,0.8291230201721191,58.5843505859375
479,bootstrap,z,0.9996851682662964,0.27581995725631714
480,bootstrap,raw,0.8379477858543396,57.037845611572266
480,bootstrap,z,0.9999090433120728,0.13520635664463043
481,bootstrap,raw,0.8273073434829712,58.74107360839844
481,bootstrap,z,0.9989746809005737,0.47574007511138916
482,bootstrap,raw,0.83223956823349,58.0452880859375
482,bootstrap,z,0.9992684721946716,0.3876611888408661
483,bootstrap,raw,0.8341590166091919,57.7159423828125
483,bootstrap,z,0.9996536374092102,0.29422444105148315
484,bootstrap,raw,0.8327863216400146,57.40154266357422
484,bootstrap,z,0.9990171790122986,0.47245532274246216
485,bootstrap,raw,0.8335905075073242,57.471466064453125
485,bootstrap,z,0.9999182224273682,0.24090997874736786
486,bootstrap,raw,0.8351969122886658,57.05259704589844
486,bootstrap,z,0.9999952912330627,0.08389460295438766
487,bootstrap,raw,0.8349820971488953,57.489925384521484
487,bootstrap,z,0.9998621344566345,0.21699413657188416
488,bootstrap,raw,0.8316099643707275,57.63783645629883
488,bootstrap,z,0.9998984336853027,0.3162146806716919
489,bootstrap,raw,0.8316023349761963,57.36537170410156
489,bootstrap,z,0.999592661857605,0.28416621685028076
490,bootstrap,raw,0.8295080065727234,58.4388427734375
490,bootstrap,z,0.9987587928771973,0.49620193243026733
491,bootstrap,raw,0.8349443674087524,57.33485412597656
491,bootstrap,z,0.999667763710022,0.3029315769672394
492,bootstrap,raw,0.835702121257782,57.25726318359375
492,bootstrap,z,0.998780369758606,0.5193608403205872
493,bootstrap,raw,0.8324571847915649,57.91669845581055
493,bootstrap,z,0.9999783635139465,0.1470898538827896
494,bootstrap,raw,0.8379398584365845,56.96018600463867
494,bootstrap,z,0.9997266530990601,0.35847008228302
495,bootstrap,raw,0.836276113986969,57.036067962646484
495,bootstrap,z,0.9995879530906677,0.32919013500213623
496,bootstrap,raw,0.8321276903152466,58.224510192871094
496,bootstrap,z,0.9990251064300537,0.44257575273513794
497,bootstrap,raw,0.827129065990448,58.7352409362793
497,bootstrap,z,0.9987902641296387,0.5503933429718018
498,bootstrap,raw,0.83501136302948,57.38599395751953
498,bootstrap,z,0.997222363948822,0.764696478843689
499,bootstrap,raw,0.8363752961158752,56.907142639160156
499,bootstrap,z,0.9990948438644409,0.43646615743637085
500,bootstrap,raw,0.8269712328910828,58.69125747680664
